country,continent,item,year,yield,harvested,production
Tokelau,Oceania,Bananas,2004,30000,5,15
Tokelau,Oceania,Bananas,2005,32000,5,16
Tokelau,Oceania,Bananas,2006,32000,5,16
Tokelau,Oceania,Bananas,2007,32000,5,16
Tokelau,Oceania,Bananas,2008,32000,5,16
Tokelau,Oceania,Bananas,2009,32000,5,16
Tokelau,Oceania,Bananas,2010,35000,6,21
Tokelau,Oceania,Bananas,2011,28000,5,14
Tokelau,Oceania,Bananas,2012,30000,5,15
Tokelau,Oceania,Bananas,2013,30000,5,15
Tokelau,Oceania,Bananas,2014,30000,5,15
Tokelau,Oceania,Bananas,2015,32000,5,16
Tokelau,Oceania,Bananas,2016,32000,5,16
Tokelau,Oceania,Bananas,2017,32000,5,16
Tokelau,Oceania,Bananas,2018,32000,5,16
Tokelau,Oceania,Bananas,2019,32000,5,16
Tokelau,Oceania,"Fruit, tropical fresh nes",1961,0,0,40
Tokelau,Oceania,"Fruit, tropical fresh nes",1962,0,0,40
Tokelau,Oceania,"Fruit, tropical fresh nes",1963,0,0,40
Tokelau,Oceania,"Fruit, tropical fresh nes",1964,0,0,42
Tokelau,Oceania,"Fruit, tropical fresh nes",1965,0,0,42
Tokelau,Oceania,"Fruit, tropical fresh nes",1966,0,0,42
Tokelau,Oceania,"Fruit, tropical fresh nes",1967,0,0,45
Tokelau,Oceania,"Fruit, tropical fresh nes",1968,0,0,45
Tokelau,Oceania,"Fruit, tropical fresh nes",1969,0,0,45
Tokelau,Oceania,"Fruit, tropical fresh nes",1970,0,0,48
Tokelau,Oceania,"Fruit, tropical fresh nes",1971,0,0,48
Tokelau,Oceania,"Fruit, tropical fresh nes",1972,0,0,48
Tokelau,Oceania,"Fruit, tropical fresh nes",1973,0,0,49
Tokelau,Oceania,"Fruit, tropical fresh nes",1974,0,0,49
Tokelau,Oceania,"Fruit, tropical fresh nes",1975,0,0,49
Tokelau,Oceania,"Fruit, tropical fresh nes",1976,0,0,45
Tokelau,Oceania,"Fruit, tropical fresh nes",1977,0,0,46
Tokelau,Oceania,"Fruit, tropical fresh nes",1978,0,0,46
Tokelau,Oceania,"Fruit, tropical fresh nes",1979,0,0,46
Tokelau,Oceania,"Fruit, tropical fresh nes",1980,0,0,46
Tokelau,Oceania,"Fruit, tropical fresh nes",1981,0,0,46
Tokelau,Oceania,"Fruit, tropical fresh nes",1982,0,0,48
Tokelau,Oceania,"Fruit, tropical fresh nes",1983,0,0,46
Tokelau,Oceania,"Fruit, tropical fresh nes",1984,0,0,46
Tokelau,Oceania,"Fruit, tropical fresh nes",1985,0,0,46
Tokelau,Oceania,"Fruit, tropical fresh nes",1986,0,0,46
Tokelau,Oceania,"Fruit, tropical fresh nes",1987,0,0,46
Tokelau,Oceania,"Fruit, tropical fresh nes",1988,0,0,46
Tokelau,Oceania,"Fruit, tropical fresh nes",1989,0,0,46
Tokelau,Oceania,"Fruit, tropical fresh nes",1990,0,0,42
Tokelau,Oceania,"Fruit, tropical fresh nes",1991,0,0,60
Tokelau,Oceania,"Fruit, tropical fresh nes",1992,0,0,60
Tokelau,Oceania,"Fruit, tropical fresh nes",1993,0,0,60
Tokelau,Oceania,"Fruit, tropical fresh nes",1994,0,0,60
Tokelau,Oceania,"Fruit, tropical fresh nes",1995,0,0,60
Tokelau,Oceania,"Fruit, tropical fresh nes",1996,0,0,60
Tokelau,Oceania,"Fruit, tropical fresh nes",1997,0,0,60
Tokelau,Oceania,"Fruit, tropical fresh nes",1998,0,0,60
Tokelau,Oceania,"Fruit, tropical fresh nes",1999,0,0,60
Tokelau,Oceania,"Fruit, tropical fresh nes",2000,0,0,60
Tokelau,Oceania,"Fruit, tropical fresh nes",2001,0,0,60
Tokelau,Oceania,"Fruit, tropical fresh nes",2002,0,0,60
Tokelau,Oceania,"Fruit, tropical fresh nes",2003,0,0,60
Tokelau,Oceania,"Fruit, tropical fresh nes",2004,0,0,60
Tokelau,Oceania,"Fruit, tropical fresh nes",2005,0,0,60
Tokelau,Oceania,"Fruit, tropical fresh nes",2006,0,0,60
Tokelau,Oceania,"Fruit, tropical fresh nes",2007,0,0,60
Tokelau,Oceania,"Fruit, tropical fresh nes",2008,0,0,60
Tokelau,Oceania,"Fruit, tropical fresh nes",2009,0,0,60
Tokelau,Oceania,"Fruit, tropical fresh nes",2010,0,0,60
Tokelau,Oceania,"Fruit, tropical fresh nes",2011,0,0,60
Tokelau,Oceania,"Fruit, tropical fresh nes",2012,0,0,60
Tokelau,Oceania,"Fruit, tropical fresh nes",2013,0,0,60
Tokelau,Oceania,"Fruit, tropical fresh nes",2014,0,0,60
Tokelau,Oceania,"Fruit, tropical fresh nes",2015,0,0,60
Tokelau,Oceania,"Fruit, tropical fresh nes",2016,0,0,60
Tokelau,Oceania,"Fruit, tropical fresh nes",2017,0,0,60
Tokelau,Oceania,"Fruit, tropical fresh nes",2018,0,0,60
Tokelau,Oceania,"Fruit, tropical fresh nes",2019,0,0,60
Tokelau,Oceania,Fruit Primary,1961,166667,3,50
Tokelau,Oceania,Fruit Primary,1962,166667,3,50
Tokelau,Oceania,Fruit Primary,1963,166667,3,50
Tokelau,Oceania,Fruit Primary,1964,176667,3,53
Tokelau,Oceania,Fruit Primary,1965,176667,3,53
Tokelau,Oceania,Fruit Primary,1966,176667,3,53
Tokelau,Oceania,Fruit Primary,1967,190000,3,57
Tokelau,Oceania,Fruit Primary,1968,190000,3,57
Tokelau,Oceania,Fruit Primary,1969,190000,3,57
Tokelau,Oceania,Fruit Primary,1970,203333,3,61
Tokelau,Oceania,Fruit Primary,1971,203333,3,61
Tokelau,Oceania,Fruit Primary,1972,203333,3,61
Tokelau,Oceania,Fruit Primary,1973,206667,3,62
Tokelau,Oceania,Fruit Primary,1974,206667,3,62
Tokelau,Oceania,Fruit Primary,1975,206667,3,62
Tokelau,Oceania,Fruit Primary,1976,193333,3,58
Tokelau,Oceania,Fruit Primary,1977,196667,3,59
Tokelau,Oceania,Fruit Primary,1978,196667,3,59
Tokelau,Oceania,Fruit Primary,1979,200000,3,60
Tokelau,Oceania,Fruit Primary,1980,150000,4,60
Tokelau,Oceania,Fruit Primary,1981,150000,4,60
Tokelau,Oceania,Fruit Primary,1982,126000,5,63
Tokelau,Oceania,Fruit Primary,1983,150000,4,60
Tokelau,Oceania,Fruit Primary,1984,150000,4,60
Tokelau,Oceania,Fruit Primary,1985,150000,4,60
Tokelau,Oceania,Fruit Primary,1986,152500,4,61
Tokelau,Oceania,Fruit Primary,1987,122000,5,61
Tokelau,Oceania,Fruit Primary,1988,122000,5,61
Tokelau,Oceania,Fruit Primary,1989,122000,5,61
Tokelau,Oceania,Fruit Primary,1990,112000,5,56
Tokelau,Oceania,Fruit Primary,1991,150000,5,75
Tokelau,Oceania,Fruit Primary,1992,150000,5,75
Tokelau,Oceania,Fruit Primary,1993,150000,5,75
Tokelau,Oceania,Fruit Primary,1994,150000,5,75
Tokelau,Oceania,Fruit Primary,1995,150000,5,75
Tokelau,Oceania,Fruit Primary,1996,150000,5,75
Tokelau,Oceania,Fruit Primary,1997,150000,5,75
Tokelau,Oceania,Fruit Primary,1998,150000,5,75
Tokelau,Oceania,Fruit Primary,1999,150000,5,75
Tokelau,Oceania,Fruit Primary,2000,150000,5,75
Tokelau,Oceania,Fruit Primary,2001,150000,5,75
Tokelau,Oceania,Fruit Primary,2002,150000,5,75
Tokelau,Oceania,Fruit Primary,2003,150000,5,75
Tokelau,Oceania,Fruit Primary,2004,150000,5,75
Tokelau,Oceania,Fruit Primary,2005,152000,5,76
Tokelau,Oceania,Fruit Primary,2006,152000,5,76
Tokelau,Oceania,Fruit Primary,2007,152000,5,76
Tokelau,Oceania,Fruit Primary,2008,152000,5,76
Tokelau,Oceania,Fruit Primary,2009,152000,5,76
Tokelau,Oceania,Fruit Primary,2010,135000,6,81
Tokelau,Oceania,Fruit Primary,2011,148000,5,74
Tokelau,Oceania,Fruit Primary,2012,150000,5,75
Tokelau,Oceania,Fruit Primary,2013,150000,5,75
Tokelau,Oceania,Fruit Primary,2014,150000,5,75
Tokelau,Oceania,Fruit Primary,2015,152000,5,76
Tokelau,Oceania,Fruit Primary,2016,152000,5,76
Tokelau,Oceania,Fruit Primary,2017,152000,5,76
Tokelau,Oceania,Fruit Primary,2018,152000,5,76
Tokelau,Oceania,Fruit Primary,2019,152000,5,76
Tokelau,Oceania,Oilcrops,1961,50000,300,1500
Tokelau,Oceania,Oilcrops,1962,51250,400,2050
Tokelau,Oceania,Oilcrops,1963,50000,170,850
Tokelau,Oceania,Oilcrops,1964,50000,520,2600
Tokelau,Oceania,Oilcrops,1965,50435,460,2320
Tokelau,Oceania,Oilcrops,1966,50000,350,1750
Tokelau,Oceania,Oilcrops,1967,50000,300,1500
Tokelau,Oceania,Oilcrops,1968,50000,330,1650
Tokelau,Oceania,Oilcrops,1969,49697,330,1640
Tokelau,Oceania,Oilcrops,1970,50303,330,1660
Tokelau,Oceania,Oilcrops,1971,50000,340,1700
Tokelau,Oceania,Oilcrops,1972,50000,310,1550
Tokelau,Oceania,Oilcrops,1973,50000,320,1600
Tokelau,Oceania,Oilcrops,1974,50000,540,2700
Tokelau,Oceania,Oilcrops,1975,50000,600,3000
Tokelau,Oceania,Oilcrops,1976,50000,300,1500
Tokelau,Oceania,Oilcrops,1977,50000,200,1000
Tokelau,Oceania,Oilcrops,1978,50000,160,800
Tokelau,Oceania,Oilcrops,1979,50000,260,1300
Tokelau,Oceania,Oilcrops,1980,50000,300,1500
Tokelau,Oceania,Oilcrops,1981,50000,340,1700
Tokelau,Oceania,Oilcrops,1982,50000,380,1900
Tokelau,Oceania,Oilcrops,1983,50000,400,2000
Tokelau,Oceania,Oilcrops,1984,50000,400,2000
Tokelau,Oceania,Oilcrops,1985,46667,450,2100
Tokelau,Oceania,Oilcrops,1986,48889,450,2200
Tokelau,Oceania,Oilcrops,1987,53333,450,2400
Tokelau,Oceania,Oilcrops,1988,50000,500,2500
Tokelau,Oceania,Oilcrops,1989,52000,500,2600
Tokelau,Oceania,Oilcrops,1990,53571,504,2700
Tokelau,Oceania,Oilcrops,1991,50909,550,2800
Tokelau,Oceania,Oilcrops,1992,48333,600,2900
Tokelau,Oceania,Oilcrops,1993,50000,600,3000
Tokelau,Oceania,Oilcrops,1994,50577,607,3070
Tokelau,Oceania,Oilcrops,1995,51270,614,3148
Tokelau,Oceania,Oilcrops,1996,51984,620,3223
Tokelau,Oceania,Oilcrops,1997,52736,625,3296
Tokelau,Oceania,Oilcrops,1998,53615,628,3367
Tokelau,Oceania,Oilcrops,1999,54556,630,3437
Tokelau,Oceania,Oilcrops,2000,55563,631,3506
Tokelau,Oceania,Oilcrops,2001,56656,631,3575
Tokelau,Oceania,Oilcrops,2002,57702,618,3566
Tokelau,Oceania,Oilcrops,2003,58932,599,3530
Tokelau,Oceania,Oilcrops,2004,60165,607,3652
Tokelau,Oceania,Oilcrops,2005,61606,604,3721
Tokelau,Oceania,Oilcrops,2006,63095,601,3792
Tokelau,Oceania,Oilcrops,2007,64541,599,3866
Tokelau,Oceania,Oilcrops,2008,65903,598,3941
Tokelau,Oceania,Oilcrops,2009,67337,597,4020
Tokelau,Oceania,Oilcrops,2010,68579,598,4101
Tokelau,Oceania,Oilcrops,2011,69783,600,4187
Tokelau,Oceania,Oilcrops,2012,71667,600,4300
Tokelau,Oceania,Oilcrops,2013,71667,600,4300
Tokelau,Oceania,Oilcrops,2014,72000,600,4320
Tokelau,Oceania,Oilcrops,2015,73423,593,4354
Tokelau,Oceania,Oilcrops,2016,75561,597,4511
Tokelau,Oceania,Oilcrops,2017,76824,595,4571
Tokelau,Oceania,Oilcrops,2018,78098,594,4639
Tokelau,Oceania,Oilcrops,2019,79376,593,4707
Tokelau,Oceania,"Oilcrops, Cake Equivalent",1961,4000,300,120
Tokelau,Oceania,"Oilcrops, Cake Equivalent",1962,4100,400,164
Tokelau,Oceania,"Oilcrops, Cake Equivalent",1963,4000,170,68
Tokelau,Oceania,"Oilcrops, Cake Equivalent",1964,4000,520,208
Tokelau,Oceania,"Oilcrops, Cake Equivalent",1965,4035,460,186
Tokelau,Oceania,"Oilcrops, Cake Equivalent",1966,4000,350,140
Tokelau,Oceania,"Oilcrops, Cake Equivalent",1967,4000,300,120
Tokelau,Oceania,"Oilcrops, Cake Equivalent",1968,4000,330,132
Tokelau,Oceania,"Oilcrops, Cake Equivalent",1969,3976,330,131
Tokelau,Oceania,"Oilcrops, Cake Equivalent",1970,4024,330,133
Tokelau,Oceania,"Oilcrops, Cake Equivalent",1971,4000,340,136
Tokelau,Oceania,"Oilcrops, Cake Equivalent",1972,4000,310,124
Tokelau,Oceania,"Oilcrops, Cake Equivalent",1973,4000,320,128
Tokelau,Oceania,"Oilcrops, Cake Equivalent",1974,4000,540,216
Tokelau,Oceania,"Oilcrops, Cake Equivalent",1975,4000,600,240
Tokelau,Oceania,"Oilcrops, Cake Equivalent",1976,4000,300,120
Tokelau,Oceania,"Oilcrops, Cake Equivalent",1977,4000,200,80
Tokelau,Oceania,"Oilcrops, Cake Equivalent",1978,4000,160,64
Tokelau,Oceania,"Oilcrops, Cake Equivalent",1979,4000,260,104
Tokelau,Oceania,"Oilcrops, Cake Equivalent",1980,4000,300,120
Tokelau,Oceania,"Oilcrops, Cake Equivalent",1981,4000,340,136
Tokelau,Oceania,"Oilcrops, Cake Equivalent",1982,4000,380,152
Tokelau,Oceania,"Oilcrops, Cake Equivalent",1983,4000,400,160
Tokelau,Oceania,"Oilcrops, Cake Equivalent",1984,4000,400,160
Tokelau,Oceania,"Oilcrops, Cake Equivalent",1985,3733,450,168
Tokelau,Oceania,"Oilcrops, Cake Equivalent",1986,3911,450,176
Tokelau,Oceania,"Oilcrops, Cake Equivalent",1987,4267,450,192
Tokelau,Oceania,"Oilcrops, Cake Equivalent",1988,4000,500,200
Tokelau,Oceania,"Oilcrops, Cake Equivalent",1989,4160,500,208
Tokelau,Oceania,"Oilcrops, Cake Equivalent",1990,4286,504,216
Tokelau,Oceania,"Oilcrops, Cake Equivalent",1991,4073,550,224
Tokelau,Oceania,"Oilcrops, Cake Equivalent",1992,3867,600,232
Tokelau,Oceania,"Oilcrops, Cake Equivalent",1993,4000,600,240
Tokelau,Oceania,"Oilcrops, Cake Equivalent",1994,4046,607,246
Tokelau,Oceania,"Oilcrops, Cake Equivalent",1995,4102,614,252
Tokelau,Oceania,"Oilcrops, Cake Equivalent",1996,4159,620,258
Tokelau,Oceania,"Oilcrops, Cake Equivalent",1997,4219,625,264
Tokelau,Oceania,"Oilcrops, Cake Equivalent",1998,4289,628,269
Tokelau,Oceania,"Oilcrops, Cake Equivalent",1999,4364,630,275
Tokelau,Oceania,"Oilcrops, Cake Equivalent",2000,4445,631,280
Tokelau,Oceania,"Oilcrops, Cake Equivalent",2001,4532,631,286
Tokelau,Oceania,"Oilcrops, Cake Equivalent",2002,4616,618,285
Tokelau,Oceania,"Oilcrops, Cake Equivalent",2003,4715,599,282
Tokelau,Oceania,"Oilcrops, Cake Equivalent",2004,4813,607,292
Tokelau,Oceania,"Oilcrops, Cake Equivalent",2005,4928,604,298
Tokelau,Oceania,"Oilcrops, Cake Equivalent",2006,5048,601,303
Tokelau,Oceania,"Oilcrops, Cake Equivalent",2007,5163,599,309
Tokelau,Oceania,"Oilcrops, Cake Equivalent",2008,5272,598,315
Tokelau,Oceania,"Oilcrops, Cake Equivalent",2009,5387,597,322
Tokelau,Oceania,"Oilcrops, Cake Equivalent",2010,5486,598,328
Tokelau,Oceania,"Oilcrops, Cake Equivalent",2011,5583,600,335
Tokelau,Oceania,"Oilcrops, Cake Equivalent",2012,5733,600,344
Tokelau,Oceania,"Oilcrops, Cake Equivalent",2013,5733,600,344
Tokelau,Oceania,"Oilcrops, Cake Equivalent",2014,5760,600,346
Tokelau,Oceania,"Oilcrops, Cake Equivalent",2015,5874,593,348
Tokelau,Oceania,"Oilcrops, Cake Equivalent",2016,6045,597,361
Tokelau,Oceania,"Oilcrops, Cake Equivalent",2017,6146,595,366
Tokelau,Oceania,"Oilcrops, Cake Equivalent",2018,6248,594,371
Tokelau,Oceania,"Oilcrops, Cake Equivalent",2019,6350,593,377
Tokelau,Oceania,"Oilcrops, Oil Equivalent",1961,6500,300,195
Tokelau,Oceania,"Oilcrops, Oil Equivalent",1962,6663,400,267
Tokelau,Oceania,"Oilcrops, Oil Equivalent",1963,6500,170,111
Tokelau,Oceania,"Oilcrops, Oil Equivalent",1964,6500,520,338
Tokelau,Oceania,"Oilcrops, Oil Equivalent",1965,6557,460,302
Tokelau,Oceania,"Oilcrops, Oil Equivalent",1966,6500,350,228
Tokelau,Oceania,"Oilcrops, Oil Equivalent",1967,6500,300,195
Tokelau,Oceania,"Oilcrops, Oil Equivalent",1968,6500,330,215
Tokelau,Oceania,"Oilcrops, Oil Equivalent",1969,6461,330,213
Tokelau,Oceania,"Oilcrops, Oil Equivalent",1970,6539,330,216
Tokelau,Oceania,"Oilcrops, Oil Equivalent",1971,6500,340,221
Tokelau,Oceania,"Oilcrops, Oil Equivalent",1972,6500,310,202
Tokelau,Oceania,"Oilcrops, Oil Equivalent",1973,6500,320,208
Tokelau,Oceania,"Oilcrops, Oil Equivalent",1974,6500,540,351
Tokelau,Oceania,"Oilcrops, Oil Equivalent",1975,6500,600,390
Tokelau,Oceania,"Oilcrops, Oil Equivalent",1976,6500,300,195
Tokelau,Oceania,"Oilcrops, Oil Equivalent",1977,6500,200,130
Tokelau,Oceania,"Oilcrops, Oil Equivalent",1978,6500,160,104
Tokelau,Oceania,"Oilcrops, Oil Equivalent",1979,6500,260,169
Tokelau,Oceania,"Oilcrops, Oil Equivalent",1980,6500,300,195
Tokelau,Oceania,"Oilcrops, Oil Equivalent",1981,6500,340,221
Tokelau,Oceania,"Oilcrops, Oil Equivalent",1982,6500,380,247
Tokelau,Oceania,"Oilcrops, Oil Equivalent",1983,6500,400,260
Tokelau,Oceania,"Oilcrops, Oil Equivalent",1984,6500,400,260
Tokelau,Oceania,"Oilcrops, Oil Equivalent",1985,6067,450,273
Tokelau,Oceania,"Oilcrops, Oil Equivalent",1986,6356,450,286
Tokelau,Oceania,"Oilcrops, Oil Equivalent",1987,6933,450,312
Tokelau,Oceania,"Oilcrops, Oil Equivalent",1988,6500,500,325
Tokelau,Oceania,"Oilcrops, Oil Equivalent",1989,6760,500,338
Tokelau,Oceania,"Oilcrops, Oil Equivalent",1990,6964,504,351
Tokelau,Oceania,"Oilcrops, Oil Equivalent",1991,6618,550,364
Tokelau,Oceania,"Oilcrops, Oil Equivalent",1992,6283,600,377
Tokelau,Oceania,"Oilcrops, Oil Equivalent",1993,6500,600,390
Tokelau,Oceania,"Oilcrops, Oil Equivalent",1994,6575,607,399
Tokelau,Oceania,"Oilcrops, Oil Equivalent",1995,6665,614,409
Tokelau,Oceania,"Oilcrops, Oil Equivalent",1996,6758,620,419
Tokelau,Oceania,"Oilcrops, Oil Equivalent",1997,6856,625,428
Tokelau,Oceania,"Oilcrops, Oil Equivalent",1998,6970,628,438
Tokelau,Oceania,"Oilcrops, Oil Equivalent",1999,7092,630,447
Tokelau,Oceania,"Oilcrops, Oil Equivalent",2000,7223,631,456
Tokelau,Oceania,"Oilcrops, Oil Equivalent",2001,7365,631,465
Tokelau,Oceania,"Oilcrops, Oil Equivalent",2002,7501,618,464
Tokelau,Oceania,"Oilcrops, Oil Equivalent",2003,7661,599,459
Tokelau,Oceania,"Oilcrops, Oil Equivalent",2004,7821,607,475
Tokelau,Oceania,"Oilcrops, Oil Equivalent",2005,8009,604,484
Tokelau,Oceania,"Oilcrops, Oil Equivalent",2006,8202,601,493
Tokelau,Oceania,"Oilcrops, Oil Equivalent",2007,8390,599,503
Tokelau,Oceania,"Oilcrops, Oil Equivalent",2008,8567,598,512
Tokelau,Oceania,"Oilcrops, Oil Equivalent",2009,8754,597,523
Tokelau,Oceania,"Oilcrops, Oil Equivalent",2010,8915,598,533
Tokelau,Oceania,"Oilcrops, Oil Equivalent",2011,9072,600,544
Tokelau,Oceania,"Oilcrops, Oil Equivalent",2012,9317,600,559
Tokelau,Oceania,"Oilcrops, Oil Equivalent",2013,9317,600,559
Tokelau,Oceania,"Oilcrops, Oil Equivalent",2014,9360,600,562
Tokelau,Oceania,"Oilcrops, Oil Equivalent",2015,9545,593,566
Tokelau,Oceania,"Oilcrops, Oil Equivalent",2016,9823,597,586
Tokelau,Oceania,"Oilcrops, Oil Equivalent",2017,9987,595,594
Tokelau,Oceania,"Oilcrops, Oil Equivalent",2018,10153,594,603
Tokelau,Oceania,"Oilcrops, Oil Equivalent",2019,10319,593,612
Tokelau,Oceania,"Roots and Tubers, Total",1961,200000,8,160
Tokelau,Oceania,"Roots and Tubers, Total",1962,206250,8,165
Tokelau,Oceania,"Roots and Tubers, Total",1963,212500,8,170
Tokelau,Oceania,"Roots and Tubers, Total",1964,194444,9,175
Tokelau,Oceania,"Roots and Tubers, Total",1965,200000,9,180
Tokelau,Oceania,"Roots and Tubers, Total",1966,205556,9,185
Tokelau,Oceania,"Roots and Tubers, Total",1967,211111,9,190
Tokelau,Oceania,"Roots and Tubers, Total",1968,195000,10,195
Tokelau,Oceania,"Roots and Tubers, Total",1969,200000,10,200
Tokelau,Oceania,"Roots and Tubers, Total",1970,205000,10,205
Tokelau,Oceania,"Roots and Tubers, Total",1971,210000,10,210
Tokelau,Oceania,"Roots and Tubers, Total",1972,195455,11,215
Tokelau,Oceania,"Roots and Tubers, Total",1973,191667,12,230
Tokelau,Oceania,"Roots and Tubers, Total",1974,200000,12,240
Tokelau,Oceania,"Roots and Tubers, Total",1975,184615,13,240
Tokelau,Oceania,"Roots and Tubers, Total",1976,188462,13,245
Tokelau,Oceania,"Roots and Tubers, Total",1977,175000,14,245
Tokelau,Oceania,"Roots and Tubers, Total",1978,178571,14,250
Tokelau,Oceania,"Roots and Tubers, Total",1979,178571,14,250
Tokelau,Oceania,"Roots and Tubers, Total",1980,170000,15,255
Tokelau,Oceania,"Roots and Tubers, Total",1981,170000,15,255
Tokelau,Oceania,"Roots and Tubers, Total",1982,173333,15,260
Tokelau,Oceania,"Roots and Tubers, Total",1983,176667,15,265
Tokelau,Oceania,"Roots and Tubers, Total",1984,178667,15,268
Tokelau,Oceania,"Roots and Tubers, Total",1985,180667,15,271
Tokelau,Oceania,"Roots and Tubers, Total",1986,170625,16,273
Tokelau,Oceania,"Roots and Tubers, Total",1987,173125,16,277
Tokelau,Oceania,"Roots and Tubers, Total",1988,175000,16,280
Tokelau,Oceania,"Roots and Tubers, Total",1989,178125,16,285
Tokelau,Oceania,"Roots and Tubers, Total",1990,170588,17,290
Tokelau,Oceania,"Roots and Tubers, Total",1991,128261,23,295
Tokelau,Oceania,"Roots and Tubers, Total",1992,129565,23,298
Tokelau,Oceania,"Roots and Tubers, Total",1993,130435,23,300
Tokelau,Oceania,"Roots and Tubers, Total",1994,129565,23,298
Tokelau,Oceania,"Roots and Tubers, Total",1995,134091,22,295
Tokelau,Oceania,"Roots and Tubers, Total",1996,131818,22,290
Tokelau,Oceania,"Roots and Tubers, Total",1997,129091,22,284
Tokelau,Oceania,"Roots and Tubers, Total",1998,131905,21,277
Tokelau,Oceania,"Roots and Tubers, Total",1999,134000,20,268
Tokelau,Oceania,"Roots and Tubers, Total",2000,130000,20,260
Tokelau,Oceania,"Roots and Tubers, Total",2001,132105,19,251
Tokelau,Oceania,"Roots and Tubers, Total",2002,135000,18,243
Tokelau,Oceania,"Roots and Tubers, Total",2003,130000,18,234
Tokelau,Oceania,"Roots and Tubers, Total",2004,133529,17,227
Tokelau,Oceania,"Roots and Tubers, Total",2005,129412,17,220
Tokelau,Oceania,"Roots and Tubers, Total",2006,133125,16,213
Tokelau,Oceania,"Roots and Tubers, Total",2007,130625,16,209
Tokelau,Oceania,"Roots and Tubers, Total",2008,137333,15,206
Tokelau,Oceania,"Roots and Tubers, Total",2009,135333,15,203
Tokelau,Oceania,"Roots and Tubers, Total",2010,134667,15,202
